concept	property	prop_count	pos_tag	is_only_adj	is_last_word_noun
chair	comfortable	14	[('comfortable', 'JJ')]	True	False
towel	personal	635	[('personal', 'JJ')]	True	False
fax	electronic	281	[('electronic', 'JJ')]	True	False
weather	natural	709	[('natural', 'JJ')]	True	False
dachshund	small	653	[('small', 'JJ')]	True	False
mosaic	common	802	[('common', 'JJ')]	True	False
canada	advanced	233	[('advanced', 'JJ')]	True	False
polycarbonate	advanced	233	[('advanced', 'JJ')]	True	False
furniture	heavy	207	[('heavy', 'JJ')]	True	False
ec	physical	686	[('physical', 'JJ')]	True	False
tea	common	802	[('common', 'JJ')]	True	False
snake	aquatic	90	[('aquatic', 'JJ')]	True	False
filter	external	443	[('external', 'JJ')]	True	False
ai	 good	40	[('good', 'JJ')]	True	False
fellow	 individual	182	[('individual', 'JJ')]	True	False
boundary	cultural	99	[('cultural', 'JJ')]	True	False
pastel	traditional	682	[('traditional', 'JJ')]	True	False
fuel filter	consumable	67	[('consumable', 'JJ')]	True	False
honesty	strong	145	[('strong', 'JJ')]	True	False
chemical	hazardous	102	[('hazardous', 'JJ')]	True	False
laptop computer	portable	91	[('portable', 'JJ')]	True	False
allergy	local	332	[('local', 'JJ')]	True	False
furniture	durable	64	[('durable', 'JJ')]	True	False
shoe	small	653	[('small', 'JJ')]	True	False
water supply	environmental	592	[('environmental', 'JJ')]	True	False
critical analysis	intellectual	16	[('intellectual', 'JJ')]	True	False
internet	educational	56	[('educational', 'JJ')]	True	False
chrome	heavy	207	[('heavy', 'JJ')]	True	False
shopping cart	large	852	[('large', 'JJ')]	True	False
physic	physical	686	[('physical', 'JJ')]	True	False
accessory	personal	635	[('personal', 'JJ')]	True	False
time	detailed	63	[('detailed', 'JJ')]	True	False
material	basic	667	[('basic', 'JJ')]	True	False
chimpanzee	social	388	[('social', 'JJ')]	True	False
credit card	personal	635	[('personal', 'JJ')]	True	False
fistula	severe	151	[('severe', 'JJ')]	True	False
subpoena	valid	12	[('valid', 'JJ')]	True	False
insurance	private	142	[('private', 'JJ')]	True	False
mozzarella	soft	247	[('soft', 'JJ')]	True	False
biomass	ecological	39	[('ecological', 'JJ')]	True	False
o 2	small	653	[('small', 'JJ')]	True	False
erythema	cutaneous	10	[('cutaneous', 'JJ')]	True	False
microsoft	industrial	201	[('industrial', 'JJ')]	True	False
philadelphia	northern	42	[('northern', 'JJ')]	True	False
diesel	conventional	429	[('conventional', 'JJ')]	True	False
raisin	common	802	[('common', 'JJ')]	True	False
trichloroethylene	strong	145	[('strong', 'JJ')]	True	False
south carolina	southern	60	[('southern', 'JJ')]	True	False
workshop	industrial	201	[('industrial', 'JJ')]	True	False
clothes	combustible	79	[('combustible', 'JJ')]	True	False
electronic game	expensive	62	[('expensive', 'JJ')]	True	False
athletics	traditional	682	[('traditional', 'JJ')]	True	False
urinary tract infection	medical	456	[('medical', 'JJ')]	True	False
san diego	western	106	[('western', 'JJ')]	True	False
multiple sclerosis	secondary	180	[('secondary', 'JJ')]	True	False
substance use	high	125	[('high', 'JJ')]	True	False
astrazeneca	pharmaceutical	45	[('pharmaceutical', 'JJ')]	True	False
bolivia	latin american	12	[('latin', 'JJ'), ('american', 'JJ')]	True	False
aids	big	266	[('big', 'JJ')]	True	False
internet explorer	regular	82	[('regular', 'JJ')]	True	False
ant	common	802	[('common', 'JJ')]	True	False
symmetry	mathematical	54	[('mathematical', 'JJ')]	True	False
multi language support	powerful	50	[('powerful', 'JJ')]	True	False
tga	popular	467	[('popular', 'JJ')]	True	False
school	charitable	14	[('charitable', 'JJ')]	True	False
steel mill	private	142	[('private', 'JJ')]	True	False
walgreens	local	332	[('local', 'JJ')]	True	False
eggplant	large	852	[('large', 'JJ')]	True	False
cycads	 dioecious	14	[('dioecious', 'JJ')]	True	False
blanket	expensive	62	[('expensive', 'JJ')]	True	False
handout	traditional	682	[('traditional', 'JJ')]	True	False
gender	sociocultural	11	[('sociocultural', 'JJ')]	True	False
bridge	civil	18	[('civil', 'JJ')]	True	False
anglo chinese school	local	332	[('local', 'JJ')]	True	False
snakes	 different	40	[('different', 'JJ')]	True	False
organisation for economic co operation	international	277	[('international', 'JJ')]	True	False
music	rich	58	[('rich', 'JJ')]	True	False
kaolinite	secondary	180	[('secondary', 'JJ')]	True	False
gender	critical	172	[('critical', 'JJ')]	True	False
zone	popular	467	[('popular', 'JJ')]	True	False
cellulose	organic	355	[('organic', 'JJ')]	True	False
peanut	agricultural	114	[('agricultural', 'JJ')]	True	False
exam	traditional	682	[('traditional', 'JJ')]	True	False
room service	basic	667	[('basic', 'JJ')]	True	False
colonialism	historical	44	[('historical', 'JJ')]	True	False
jainism	eastern	40	[('eastern', 'JJ')]	True	False
clubhouse	great	178	[('great', 'JJ')]	True	False
rosemary	common	802	[('common', 'JJ')]	True	False
cash	monetary	20	[('monetary', 'JJ')]	True	False
world bank	economic	142	[('economic', 'JJ')]	True	False
banksy	famous	126	[('famous', 'JJ')]	True	False
zebra	aquatic	90	[('aquatic', 'JJ')]	True	False
low blood pressure	serious	276	[('serious', 'JJ')]	True	False
clothing	flexible	48	[('flexible', 'JJ')]	True	False
mangrove	tropical	70	[('tropical', 'JJ')]	True	False
deutsche bank	financial	212	[('financial', 'JJ')]	True	False
shellac	natural	709	[('natural', 'JJ')]	True	False
sms	auxiliary	74	[('auxiliary', 'JJ')]	True	False
ion exchange	conventional	429	[('conventional', 'JJ')]	True	False
white trash	 white	49	[('white', 'JJ')]	True	False
portable media player	portable	91	[('portable', 'JJ')]	True	False
steam room	recreational	163	[('recreational', 'JJ')]	True	False
car accident	traumatic	31	[('traumatic', 'JJ')]	True	False
mountain lions	 carnivorous	29	[('carnivorous', 'JJ')]	True	False
lime	tropical	70	[('tropical', 'JJ')]	True	False
shrimp	aquatic	90	[('aquatic', 'JJ')]	True	False
brush	consumable	67	[('consumable', 'JJ')]	True	False
squash	large	852	[('large', 'JJ')]	True	False
snow	soft	247	[('soft', 'JJ')]	True	False
backup	operational	69	[('operational', 'JJ')]	True	False
sand	 black	28	[('black', 'JJ')]	True	False
ace inhibitor	high	125	[('high', 'JJ')]	True	False
notebook	portable electronic	43	[('portable', 'JJ'), ('electronic', 'JJ')]	True	False
north american free trade agreement	international	277	[('international', 'JJ')]	True	False
paint	commercial	172	[('commercial', 'JJ')]	True	False
pore size	textural	12	[('textural', 'JJ')]	True	False
oxidants	 ubiquitous	17	[('ubiquitous', 'JJ')]	True	False
azathioprine	chemotherapeutic	33	[('chemotherapeutic', 'JJ')]	True	False
draft	financial	212	[('financial', 'JJ')]	True	False
ink	consumable	67	[('consumable', 'JJ')]	True	False
finance	complex	256	[('complex', 'JJ')]	True	False
debate	extra	18	[('extra', 'JJ')]	True	False
bmw	german	19	[('german', 'JJ')]	True	False
motorola	big	266	[('big', 'JJ')]	True	False
document	regular	82	[('regular', 'JJ')]	True	False
comforter	large	852	[('large', 'JJ')]	True	False
router	critical	172	[('critical', 'JJ')]	True	False
furniture	flammable	80	[('flammable', 'JJ')]	True	False
self confidence	personal	635	[('personal', 'JJ')]	True	False
relay	electronic	281	[('electronic', 'JJ')]	True	False
pyramid	physical	686	[('physical', 'JJ')]	True	False
rank	basic	667	[('basic', 'JJ')]	True	False
bottle	movable	11	[('movable', 'JJ')]	True	False
drug administration	regulatory	41	[('regulatory', 'JJ')]	True	False
radio station	local	332	[('local', 'JJ')]	True	False
ph	environmental	592	[('environmental', 'JJ')]	True	False
hair	organic	355	[('organic', 'JJ')]	True	False
defense	federal	114	[('federal', 'JJ')]	True	False
lunch	 good	40	[('good', 'JJ')]	True	False
education	basic	667	[('basic', 'JJ')]	True	False
nurse practitioner	medical	456	[('medical', 'JJ')]	True	False
vegetable	natural	709	[('natural', 'JJ')]	True	False
red bull	high	125	[('high', 'JJ')]	True	False
tiger	carnivorous	15	[('carnivorous', 'JJ')]	True	False
emu	large	852	[('large', 'JJ')]	True	False
promoter	 individual	182	[('individual', 'JJ')]	True	False
shea butter	natural	709	[('natural', 'JJ')]	True	False
username	private	142	[('private', 'JJ')]	True	False
accessibility	practical	121	[('practical', 'JJ')]	True	False
pumpkin	seasonal	75	[('seasonal', 'JJ')]	True	False
sand	environmental	592	[('environmental', 'JJ')]	True	False
london	urban	75	[('urban', 'JJ')]	True	False
plaza	pedestrian	12	[('pedestrian', 'JJ')]	True	False
microsoft	famous	126	[('famous', 'JJ')]	True	False
lighting	common	802	[('common', 'JJ')]	True	False
dna replication	nuclear	22	[('nuclear', 'JJ')]	True	False
grinder	large	852	[('large', 'JJ')]	True	False
mass	structural	156	[('structural', 'JJ')]	True	False
water	renewable	60	[('renewable', 'JJ')]	True	False
technology	environmental	592	[('environmental', 'JJ')]	True	False
drug delivery	biomedical	16	[('biomedical', 'JJ')]	True	False
polarity	physicochemical	72	[('physicochemical', 'JJ')]	True	False
applied voltage	electrical	163	[('electrical', 'JJ')]	True	False
milk	rich	58	[('rich', 'JJ')]	True	False
canopy	architectural	54	[('architectural', 'JJ')]	True	False
habitat for humanity	charitable	14	[('charitable', 'JJ')]	True	False
goggle	personal	635	[('personal', 'JJ')]	True	False
azithromycin	advanced	233	[('advanced', 'JJ')]	True	False
polyurethane	synthetic	126	[('synthetic', 'JJ')]	True	False
personal identification number	personal	635	[('personal', 'JJ')]	True	False
cell growth	physiological	81	[('physiological', 'JJ')]	True	False
sulfate	common	802	[('common', 'JJ')]	True	False
filler	inactive	16	[('inactive', 'JJ')]	True	False
respect	basic	667	[('basic', 'JJ')]	True	False
manganese	transitional	15	[('transitional', 'JJ')]	True	False
jacket	personal	635	[('personal', 'JJ')]	True	False
labor union	formal	60	[('formal', 'JJ')]	True	False
currency	basic	667	[('basic', 'JJ')]	True	False
world wide web	large	852	[('large', 'JJ')]	True	False
bladder	visceral	10	[('visceral', 'JJ')]	True	False
rhodium	precious	24	[('precious', 'JJ')]	True	False
bread	daily	99	[('daily', 'JJ')]	True	False
ink	traditional	682	[('traditional', 'JJ')]	True	False
zoning	local	332	[('local', 'JJ')]	True	False
water management	environmental	592	[('environmental', 'JJ')]	True	False
auger	mechanical	187	[('mechanical', 'JJ')]	True	False
mascara	cosmetic	64	[('cosmetic', 'JJ')]	True	False
safe	modern	309	[('modern', 'JJ')]	True	False
cubism	artistic	19	[('artistic', 'JJ')]	True	False
office space	administrative	93	[('administrative', 'JJ')]	True	False
high blood pressure	biomedical	16	[('biomedical', 'JJ')]	True	False
composite	synthetic	126	[('synthetic', 'JJ')]	True	False
office	professional	165	[('professional', 'JJ')]	True	False
crustacean	benthic	11	[('benthic', 'JJ')]	True	False
sterling silver	precious	24	[('precious', 'JJ')]	True	False
daphnia	small	653	[('small', 'JJ')]	True	False
neurodegenerative disease	pathological	80	[('pathological', 'JJ')]	True	False
communication	industrial	201	[('industrial', 'JJ')]	True	False
businessman	 individual	182	[('individual', 'JJ')]	True	False
pump	technical	122	[('technical', 'JJ')]	True	False
car	modern	309	[('modern', 'JJ')]	True	False
saxophone	single	74	[('single', 'JJ')]	True	False
pen	traditional	682	[('traditional', 'JJ')]	True	False
bronchospasm	severe	151	[('severe', 'JJ')]	True	False
demographic information	personal	635	[('personal', 'JJ')]	True	False
phone number	variable	52	[('variable', 'JJ')]	True	False
accounting	central	37	[('central', 'JJ')]	True	False
power window	great	178	[('great', 'JJ')]	True	False
contact detail	practical	121	[('practical', 'JJ')]	True	False
albatross	large	852	[('large', 'JJ')]	True	False
liberia	african	36	[('african', 'JJ')]	True	False
river	geographic	34	[('geographic', 'JJ')]	True	False
piperidine	organic	355	[('organic', 'JJ')]	True	False
stick	solid	124	[('solid', 'JJ')]	True	False
compassion	great	178	[('great', 'JJ')]	True	False
hypoxia	pathophysiological	17	[('pathophysiological', 'JJ')]	True	False
excise tax	federal	114	[('federal', 'JJ')]	True	False
time management	academic	69	[('academic', 'JJ')]	True	False
roadway	private	142	[('private', 'JJ')]	True	False
antifreeze	hazardous	102	[('hazardous', 'JJ')]	True	False
ceiling	hard	160	[('hard', 'JJ')]	True	False
metal	synthetic	126	[('synthetic', 'JJ')]	True	False
scratch	cosmetic	64	[('cosmetic', 'JJ')]	True	False
communication	biological	197	[('biological', 'JJ')]	True	False
acetophenone	aromatic	59	[('aromatic', 'JJ')]	True	False
chain	wearable	24	[('wearable', 'JJ')]	True	False
middle name	optional	126	[('optional', 'JJ')]	True	False
gross domestic product	macroeconomic	33	[('macroeconomic', 'JJ')]	True	False
study design	methodological	14	[('methodological', 'JJ')]	True	False
drawing	technical	122	[('technical', 'JJ')]	True	False
image	rich	58	[('rich', 'JJ')]	True	False
pennsylvania	northern	42	[('northern', 'JJ')]	True	False
procter gamble	multinational	53	[('multinational', 'JJ')]	True	False
biomass	biophysical	17	[('biophysical', 'JJ')]	True	False
tomatoes	 edible	19	[('edible', 'JJ')]	True	False
processing aid	conventional	429	[('conventional', 'JJ')]	True	False
key chain	promotional	68	[('promotional', 'JJ')]	True	False
yellowstone	popular	467	[('popular', 'JJ')]	True	False
transportation	ancillary	99	[('ancillary', 'JJ')]	True	False
estuary	aquatic	90	[('aquatic', 'JJ')]	True	False
meal	optional	126	[('optional', 'JJ')]	True	False
date	basic	667	[('basic', 'JJ')]	True	False
electricity	natural	709	[('natural', 'JJ')]	True	False
tofu	high	125	[('high', 'JJ')]	True	False
geography	academic	69	[('academic', 'JJ')]	True	False
abs	thermoplastic	33	[('thermoplastic', 'JJ')]	True	False
password	traditional	682	[('traditional', 'JJ')]	True	False
dar es salaam	african	36	[('african', 'JJ')]	True	False
wheat	modern	309	[('modern', 'JJ')]	True	False
geography	environmental	592	[('environmental', 'JJ')]	True	False
iphone	actual	19	[('actual', 'JJ')]	True	False
benzoyl peroxide	free	99	[('free', 'JJ')]	True	False
carpet	common	802	[('common', 'JJ')]	True	False
grass clipping	organic	355	[('organic', 'JJ')]	True	False
cloth	combustible	79	[('combustible', 'JJ')]	True	False
genetic algorithm	evolutionary	11	[('evolutionary', 'JJ')]	True	False
cash	loose	68	[('loose', 'JJ')]	True	False
bluetooth	advanced	233	[('advanced', 'JJ')]	True	False
medium	competitive	44	[('competitive', 'JJ')]	True	False
grass clipping	green	60	[('green', 'JJ')]	True	False
coca cola	american	86	[('american', 'JJ')]	True	False
pergola	architectural	54	[('architectural', 'JJ')]	True	False
path	social	388	[('social', 'JJ')]	True	False
carbohydrates	 good	40	[('good', 'JJ')]	True	False
pride	free	99	[('free', 'JJ')]	True	False
murderer	 criminal	32	[('criminal', 'JJ')]	True	False
leadership	essential	297	[('essential', 'JJ')]	True	False
starbucks	global	202	[('global', 'JJ')]	True	False
bag	valuable	127	[('valuable', 'JJ')]	True	False
transportation	auxiliary	74	[('auxiliary', 'JJ')]	True	False
soybean	tropical	70	[('tropical', 'JJ')]	True	False
citric	organic	355	[('organic', 'JJ')]	True	False
television	great	178	[('great', 'JJ')]	True	False
philadelphia	urban	75	[('urban', 'JJ')]	True	False
razor	sharp	49	[('sharp', 'JJ')]	True	False
woman	demographic	126	[('demographic', 'JJ')]	True	False
chickpea	dietary	96	[('dietary', 'JJ')]	True	False
elisa	conventional	429	[('conventional', 'JJ')]	True	False
health problem	personal	635	[('personal', 'JJ')]	True	False
american psychiatric association	professional	165	[('professional', 'JJ')]	True	False
food	regular	82	[('regular', 'JJ')]	True	False
plant height	morphological	25	[('morphological', 'JJ')]	True	False
basf	german	19	[('german', 'JJ')]	True	False
accident	physical	686	[('physical', 'JJ')]	True	False
floodplain	natural	709	[('natural', 'JJ')]	True	False
music player	personal	635	[('personal', 'JJ')]	True	False
neosporin	topical	63	[('topical', 'JJ')]	True	False
natural resource	physical	686	[('physical', 'JJ')]	True	False
yellow fever	live	65	[('live', 'JJ')]	True	False
gandhi	historical	44	[('historical', 'JJ')]	True	False
road	visible	24	[('visible', 'JJ')]	True	False
trauma	identifiable	13	[('identifiable', 'JJ')]	True	False
diversity	 natural	20	[('natural', 'JJ')]	True	False
fluorescent lamp	common	802	[('common', 'JJ')]	True	False
polymer	suitable	205	[('suitable', 'JJ')]	True	False
circle	geometrical	22	[('geometrical', 'JJ')]	True	False
air filter	environmental	592	[('environmental', 'JJ')]	True	False
cvs	local	332	[('local', 'JJ')]	True	False
appearance	demographic	126	[('demographic', 'JJ')]	True	False
absorption	extrinsic	42	[('extrinsic', 'JJ')]	True	False
athlete	famous	126	[('famous', 'JJ')]	True	False
positron emission tomography	medical	456	[('medical', 'JJ')]	True	False
u s dollar	conventional	429	[('conventional', 'JJ')]	True	False
cow	large	852	[('large', 'JJ')]	True	False
john locke	political	40	[('political', 'JJ')]	True	False
miso	probiotic	16	[('probiotic', 'JJ')]	True	False
chart	graphical	34	[('graphical', 'JJ')]	True	False
cottage cheese	soft	247	[('soft', 'JJ')]	True	False
wheat bread	whole	14	[('whole', 'JJ')]	True	False
relative humidity	basic	667	[('basic', 'JJ')]	True	False
